ID_IBGE;ID_SNIS;MUNICIP1;MUNICIP2;UF;REGIAO;CENTRX;CENTRY;RENDAPITA;GINI;PIB;IDH;AG001;AG020;AG022;GE012;CONSUMO1;CONSUMO2;REDE;PROPREDE
3127404;312740;GONALVES;Gonalves;MG;3;-45,82494;-22,67302826; 514,99;0,4581;1,476234e+04;0,759;    1164;    55,33;    497;    4220;1,311137e+01; 47,53436400;    403;0,294590643
3127503;312750;GONZAGA;Gonzaga;MG;3;-42,50510;-18,87387061; 254,96;0,5130;1,291329e+04;0,646;    3390;NA;    958;    5921;NA;NA;    851;0,558398950
3127602;312760;GOUVEIA;Gouveia;MG;3;-43,83349;-18,52352325; 378,19;0,4554;4,582354e+04;0,735;    8229;   305,60;   2800;   11681;2,616214e+01; 37,13695500;   2916;0,867857143
3127701;312770;GOVERNADOR VALADARES;Governador Valadares;MG;3;-41,96356;-18,78342610; 656,20;0,5377;1,498081e+06;0,772;  261977; 12239,20;  82107;  263689;4,641528e+01; 46,71860500;  78182;0,956904887
3127800;312780;GRO MOGOL;Gro Mogol;MG;3;-42,99400;-16,46390251; 290,42;0,4816;4,157421e+04;0,672;    5391;   153,89;   1429;   15024;1,024295e+01; 28,54572400;   1882;0,483556012
3127909;312790;GRUPIARA;Grupiara;MG;3;-47,76040;-18,48813238; 542,89;0,4063;8,546734e+03;0,774;    1173;    56,10;    483;    1373;4,085943e+01; 47,82608700;    422;0,835643564
3128006;312800;GUANHES;Guanhes;MG;3;-42,85318;-18,83367100; 549,03;0,5713;1,333535e+05;0,719;   24935;  1237,51;   7700;   31262;3,958512e+01; 49,62943700;   7543;0,805703909
3128105;312810;GUAP;Guap;MG;3;-45,92098;-20,76425905; 481,45;0,3993;5,388680e+04;0,752;   12100;   423,00;   3442;   13872;3,049308e+01; 34,95867800;   3020;0,687300865
3128204;312820;GUARACIABA;Guaraciaba;MG;3;-43,02071;-20,55517519; 370,45;0,4872;2,530311e+04;0,666;    3139;    89,21;    981;   10223;8,726401e+00; 28,41987900;   1150;0,391689373
3128253;312825;GUARACIAMA;Guaraciama;;3;-43,62061;-17,07852223; 296,98;0,4206;NA;NA;NA;NA;NA;NA;NA;NA;   1138;0,791376912
3128303;312830;GUARANSIA;Guaransia;MG;3;-46,80730;-21,27744673; 587,57;0,4084;1,393059e+05;0,769;   16836;   741,16;   6006;   18714;3,960457e+01; 44,02233300;   5219;0,883228973
3128402;312840;GUARANI;Guarani;MG;3;-43,05767;-21,35697456; 564,86;0,4936;4,665587e+04;0,759;    6876;NA;NA;    8678;NA;NA;   2106;0,793519216
3128501;312850;GUARAR;Guarar;MG;3;-43,02206;-21,75471706; 455,85;0,4165;1,736686e+04;0,750;    3487;   128,50;   1175;    3929;3,270552e+01; 36,85116100;   1079;0,851617995
3128600;312860;GUARDA-MOR;Guarda-Mor;MG;3;-47,12628;-17,73192298; 655,37;0,5353;1,015316e+05;0,744;    3688;   164,29;   1314;    6565;2,502513e+01; 44,54718000;   1223;0,587415946
3128709;312870;GUAXUP;Guaxup;MG;3;-46,68293;-21,29059729; 732,87;0,4868;3,102199e+05;0,796;   46480;  2243,73;  16181;   49430;4,539207e+01; 48,27302100;  14540;0,931036691
3128808;312880;GUIDOVAL;Guidoval;MG;3;-42,78567;-21,16680017; 507,43;0,3874;3,814413e+04;0,736;    5199;   226,63;   1833;    7206;3,145018e+01; 43,59107500;   1695;0,732814527
3128907;312890;GUIMARNIA;Guimarnia;;3;-46,75294;-18,81604498; 546,11;0,4850;NA;NA;NA;NA;NA;NA;NA;NA;   1815;0,803808680
3129004;312900;GUIRICEMA;Guiricema;MG;3;-42,69968;-21,01490293; 466,80;0,4220;4,467640e+04;0,735;    4225;   140,09;   1229;    8707;1,608935e+01; 33,15739600;   1542;0,530808950
3129103;312910;GURINHAT;Gurinhat;MG;3;-49,87009;-19,09836477; 578,36;0,4896;5,771042e+04;0,758;    2692;   141,77;   1147;    6137;2,310086e+01; 52,66344700;   1025;0,473222530
3129202;312920;HELIODORA;Heliodora;MG;3;-45,54065;-22,04913055; 469,84;0,4136;2,163491e+04;0,733;    4430;   203,00;   1817;    6121;3,316452e+01; 45,82392800;   1537;0,784183673
3129301;312930;IAPU;Iapu;MG;3;-42,24275;-19,34711519; 417,16;0,5244;2,801984e+04;0,697;    7164;   271,07;   2275;   10315;2,627921e+01; 37,83780000;   2144;0,654057352
3129400;312940;IBERTIOGA;Ibertioga;MG;3;-43,95901;-21,44968796; 341,62;0,4322;1,690490e+04;0,712;    3457;   123,35;   1227;    5036;2,449365e+01; 35,68122600;   1102;0,722149410
3129509;312950;IBI;Ibi;MG;3;-46,59576;-19,55786857; 649,46;0,5166;3,670192e+05;0,797;   19706;  1190,06;   6987;   23218;5,125592e+01; 60,39074400;   6419;0,843717140
3129608;312960;IBIA;Ibia;MG;3;-44,79024;-16,82878001; 257,62;0,5025;2,243897e+04;0,687;    6004;   184,84;   1697;    7839;2,357954e+01; 30,78614300;   1630;0,731926358
3129657;312965;IBIRACATU;Ibiracatu;MG;3;-44,14491;-15,69679404; 216,54;0,5129;1,432615e+04;0,615;    3123;    95,94;   1268;    6155;1,558733e+01; 30,72046100;   1349;0,813630881
3129707;312970;IBIRACI;Ibiraci;MG;3;-47,11162;-20,39329123; 606,27;0,4286;1,944052e+05;0,762;    8014;   368,47;   2585;   12176;3,026199e+01; 45,97828800;   2692;0,738951414
3129806;312980;IBIRIT;Ibirit;MG;3;-44,06854;-20,02353908; 503,42;0,4501;6,249294e+05;0,729;  158590;  5275,16;  43355;  158954;3,318671e+01; 33,26287900;  45617;0,986548152
3129905;312990;IBITIRA DE MINAS;Ibitira de Minas;MG;3;-46,40766;-22,06736482; 476,31;0,4059;1,379053e+04;0,775;    2370;   104,21;    895;    3382;3,081313e+01; 43,97046400;    802;0,687821612
3130002;313000;IBITURUNA;Ibituruna;MG;3;-44,78295;-21,16714198; 426,37;0,4244;1,486149e+04;0,724;    2485;NA;NA;    2866;NA;NA;    747;0,862586605
3130051;313005;ICARA DE MINAS;Icara de Minas;MG;3;-44,91639;-16,22512680; 275,52;0,5059;2,404423e+04;0,650;    2986;    81,97;    848;   10746;7,627955e+00; 27,45144000;   1870;0,733908948
3130101;313010;IGARAP;Igarap;MG;3;-44,32131;-20,05878425; 552,85;0,4759;1,410354e+05;0,753;   32661;  1451,38;  11031;   34851;4,164529e+01; 44,43770900;   9362;0,900971995
3130200;313020;IGARATINGA;Igaratinga;MG;3;-44,71836;-19,95105336; 542,94;0,3784;5,502603e+04;0,739;    4928;   221,14;   1540;    9264;2,387090e+01; 44,87418800;   2304;0,835690968
3130309;313030;IGUATAMA;Iguatama;;3;-45,75273;-20,15618723; 600,54;0,4308;NA;NA;NA;NA;NA;NA;NA;NA;   2303;0,851386322
3130408;313040;IJACI;Ijaci;MG;3;-44,93384;-21,17816269; 489,79;0,4174;1,431786e+05;0,738;    5655;NA;NA;    5859;NA;NA;   1501;0,889218009
3130507;313050;ILICNEA;Ilicnea;MG;3;-45,80164;-20,93145674; 494,30;0,4000;4,721088e+04;0,758;    9096;   374,64;   3232;   11488;3,261142e+01; 41,18733500;   2795;0,771886219
3130556;313055;IMB DE MINAS;Imb de Minas;MG;3;-41,96770;-19,61864528; 276,99;0,4439;1,910742e+04;0,673;    1876;    51,98;    527;    6424;8,091532e+00; 27,70788900;    522;0,271733472
3130606;313060;INCONFIDENTES;Inconfidentes;MG;3;-46,28169;-22,33657624; 562,90;0,4915;3,430109e+04;0,770;    3678;   188,92;   1497;    6908;2,734800e+01; 51,36487200;   1241;0,551310529
3130655;313065;INDAIABIRA;Indaiabira;MG;3;-42,14296;-15,56219630; 286,72;0,4840;1,836962e+04;0,571;    2742;    76,26;    909;    7330;1,040382e+01; 27,81181600;   1021;0,525205761
3130705;313070;INDIANPOLIS;Indianpolis;MG;3;-47,84965;-18,95229931; 493,58;0,4079;1,760230e+05;0,764;    4056;   203,58;   1447;    6190;3,288853e+01; 50,19230800;   1261;0,647330595
3130804;313080;INGA;Inga;MG;3;-44,92465;-21,41059069; 592,42;0,5229;2,036388e+04;0,759;    1630;    67,22;    600;    2629;2,556866e+01; 41,23926400;    512;0,632880099
3130903;313090;INHAPIM;Inhapim;MG;3;-41,79841;-19,57701350; 423,92;0,5330;7,287513e+04;0,709;   12545;   461,31;   3564;   24294;1,898864e+01; 36,77241900;   3726;0,489104752
3131000;313100;INHAMA;Inhama;;3;-44,40913;-19,49794392; 473,40;0,4416;NA;NA;NA;NA;NA;NA;NA;NA;   1388;0,840193705
3131109;313110;INIMUTABA;Inimutaba;MG;3;-44,29138;-18,72915359; 384,30;0,4267;2,647277e+04;0,691;    4743;   206,23;   1813;    6724;3,067073e+01; 43,48091900;   1578;0,773908779
3131158;313115;IPABA;Ipaba;MG;3;-42,37082;-19,40880129; 399,48;0,4056;3,559950e+04;0,702;   15028;   504,70;   3980;   16708;3,020709e+01; 33,58397700;   3810;0,815147625
3131208;313120;IPANEMA;Ipanema;MG;3;-41,74936;-19,75779997; 494,21;0,5237;6,410897e+04;0,724;   13645;   362,00;   3817;   18170;1,992295e+01; 26,52986400;   4567;0,760406260
3131307;313130;IPATINGA;Ipatinga;MG;3;-42,60092;-19,43897275; 840,44;0,5236;5,065903e+06;0,806;  236968;  8954,95;  68016;  239468;3,739518e+01; 37,78970200;  65438;0,897763754
3131406;313140;IPIAU;Ipiau;MG;3;-49,93212;-18,69822291; 541,01;0,4416;2,878773e+04;0,764;    3741;NA;   1460;    4107;NA;NA;   1274;0,903546099
3131505;313150;IPUINA;Ipuina;MG;3;-46,13057;-22,02800100; 715,76;0,5357;4,350043e+04;0,784;    7448;   303,26;   2376;    9521;3,185170e+01; 40,71697100;   2152;0,714475432
3131604;313160;IRA DE MINAS;Ira de Minas;MG;3;-47,45751;-19,04393278; 641,72;0,4839;4,716107e+04;0,758;    5158;   226,94;   1639;    6467;3,509201e+01; 43,99767400;   1503;0,747017893
3131703;313170;ITABIRA;Itabira;MG;3;-43,29991;-19,60060840; 734,88;0,5212;1,780086e+06;0,798;  109783;  4718,00;  30204;  109783;4,297569e+01; 42,97568800;  29092;0,917410362
3131802;313180;ITABIRINHA;Itabirinha;MG;3;-41,24461;-18,54920518; 379,86;0,4904;2,989774e+04;0,681;    7458;   218,52;   2089;   10692;2,043771e+01; 29,30008000;   2487;0,764760148
3131901;313190;ITABIRITO;Itabirito;MG;3;-43,80996;-20,25352222; 774,23;0,4829;6,528892e+05;0,786;   44072;  2089,00;  14115;   45449;4,596361e+01; 47,39971000;  11995;0,905488035
3132008;313200;ITACAMBIRA;Itacambira;MG;3;-43,32882;-16,93500558; 274,90;0,4992;1,150575e+04;0,668;    1201;NA;    343;    4988;NA;NA;    463;0,361718750
3132107;313210;ITACARAMBI;Itacarambi;MG;3;-44,12501;-15,17726825; 316,02;0,5100;6,134436e+04;0,622;   13799;   472,86;   3891;   17720;2,668510e+01; 34,26770100;   3453;0,790160183
3132206;313220;ITAGUARA;Itaguara;MG;3;-44,53181;-20,37192584; 606,29;0,4414;7,489571e+04;0,743;   10521;   486,08;   3405;   12372;3,928872e+01; 46,20093100;   3061;0,767745172
3132305;313230;ITAIP;Itaip;MG;3;-41,65937;-17,40937298; 267,70;0,4875;3,768328e+04;0,633;    4943;   158,94;   1645;   11798;1,347178e+01; 32,15456200;   1556;0,509829620
3132404;313240;ITAJUB;Itajub;MG;3;-45,41440;-22,42196253; 935,47;0,5571;7,658272e+05;0,815;   82764;  4000,21;  28768;   90658;4,412418e+01; 48,33272900;  26138;0,936275388
3132503;313250;ITAMARANDIBA;Itamarandiba;MG;3;-42,87704;-17,85646085; 368,67;0,5172;8,861694e+04;0,663;   21988;   658,84;   6092;   32175;2,047677e+01; 29,96361700;   6311;0,703489020
3132602;313260;ITAMARATI DE MINAS;Itamarati de Minas;;3;-42,84786;-21,42404526; 538,00;0,3959;NA;NA;NA;NA;NA;NA;NA;NA;   1015;0,781370285
3132701;313270;ITAMBACURI;Itambacuri;MG;3;-41,84621;-18,15912513; 361,19;0,5228;8,179914e+04;0,666;   22402;   740,00;   3939;   22809;3,244333e+01; 33,03276500;   4619;0,715126181
3132800;313280;ITAMB DO MATO DENTRO;Itamb do Mato Dentro;;3;-43,35127;-19,39635253; 342,79;0,4174;NA;NA;NA;NA;NA;NA;NA;NA;    338;0,487734488
3132909;313290;ITAMOGI;Itamogi;MG;3;-47,05012;-21,07423290; 499,87;0,4161;6,047067e+04;0,764;    7759;   356,91;   2956;   10349;3,448739e+01; 45,99948400;   2563;0,753380364
3133006;313300;ITAMONTE;Itamonte;MG;3;-44,75769;-22,28927182; 595,11;0,4702;8,176600e+04;0,792;    9612;   427,26;   3123;   14003;3,051203e+01; 44,45068700;   2726;0,646431112
3133105;313310;ITANHANDU;Itanhandu;MG;3;-44,92105;-22,32009770; 670,38;0,5114;1,870948e+05;0,795;   13710;NA;NA;   14175;NA;NA;   3913;0,895218485
3133204;313320;ITANHOMI;Itanhomi;MG;3;-41,82033;-19,16095689; 459,94;0,5689;3,379889e+04;0,700;    8570;   373,27;   3181;   11856;3,148364e+01; 43,55542600;   2757;0,727824710
3133303;313330;ITAOBIM;Itaobim;MG;3;-41,53437;-16,58304247; 351,36;0,5140;6,255236e+04;0,689;   15779;   624,78;   5247;   21001;2,975001e+01; 39,59566500;   4920;0,801172447
3133402;313340;ITAPAGIPE;Itapagipe;MG;3;-49,42345;-19,79485295; 712,39;0,4603;1,447822e+05;0,788;    9558;   472,45;   3247;   13656;3,459651e+01; 49,42979700;   3036;0,689686506
3133501;313350;ITAPECERICA;Itapecerica;MG;3;-45,10792;-20,45849051; 582,39;0,4540;1,086319e+05;0,763;   16503;   757,96;   6420;   21377;3,545680e+01; 45,92861900;   5572;0,802650533
3133600;313360;ITAPEVA;Itapeva;MG;3;-46,20979;-22,69978328; 551,83;0,4851;5,141637e+04;0,747;    4511;   219,00;   1799;    8664;2,527701e+01; 48,54799400;   1610;0,588235294
3133709;313370;ITATIAIUU;Itatiaiuu;MG;3;-44,45289;-20,20918022; 485,80;0,4099;1,422513e+05;0,727;    6221;   331,30;   2493;    9928;3,337027e+01; 53,25510400;   2027;0,659401431
3133758;313375;ITA DE MINAS;Ita de Minas;MG;3;-46,77162;-20,73688621; 906,11;0,5678;2,451757e+05;0,796;   14562;   732,05;   5137;   14945;4,898294e+01; 50,27125400;   4642;0,973573826
3133808;313380;ITANA;Itana;MG;3;-44,58885;-20,07809006; 836,25;0,4924;8,628218e+05;0,823;   84610;  4882,88;  25134;   85463;5,713443e+01; 57,71043600;  25738;0,965090555
3133907;313390;ITAVERAVA;Itaverava;MG;3;-43,61290;-20,68522684; 356,69;0,4780;1,763169e+04;0,684;    2076;    65,76;    633;    5799;1,133989e+01; 31,67630100;    697;0,422424242
3134004;313400;ITINGA;Itinga;MG;3;-41,83553;-16,58658542; 257,53;0,5079;3,181161e+04;0,624;    8970;NA;   2632;   14407;NA;NA;   2483;0,655664114
3134103;313410;ITUETA;Itueta;MG;3;-41,10385;-19,37269607; 420,77;0,5219;2,882176e+04;0,704;    3299;   129,25;   1068;    5830;2,216981e+01; 39,17853900;    975;0,527312061
3134202;313420;ITUIUTABA;Ituiutaba;MG;3;-49,54421;-18,99264382; 811,79;0,5093;8,326539e+05;0,818;   93125;  6327,00;  34981;   97171;6,511202e+01; 67,94094000;  30386;0,939027782
3134301;313430;ITUMIRIM;Itumirim;MG;3;-44,82408;-21,28978428; 523,77;0,5362;2,334178e+04;0,760;    4704;   209,07;   1954;    6139;3,405604e+01; 44,44515300;   1600;0,860677784
3134400;313440;ITURAMA;Iturama;MG;3;-50,34500;-19,71632951; 745,87;0,4713;4,322029e+05;0,802;   32598;  1361,65;  10581;   34456;3,951852e+01; 41,77096800;   9550;0,859431246
3134509;313450;ITUTINGA;Itutinga;MG;3;-44,71024;-21,35128528; 613,41;0,5592;5,568431e+04;0,751;    2756;   113,41;   1143;    3913;2,898288e+01; 41,15021800;    949;0,723874905
3134608;313460;JABOTICATUBAS;Jaboticatubas;MG;3;-43,71816;-19,44075813; 568,36;0,5582;5,915668e+04;0,731;    8427;   288,91;   2477;   17134;1,686179e+01; 34,28385000;   3409;0,631764270
3134707;313470;JACINTO;Jacinto;MG;3;-40,31373;-16,18245895; 316,27;0,4899;3,577808e+04;0,632;    8263;   268,77;   2416;   12134;2,215016e+01; 32,52692700;   3060;0,818619583
3134806;313480;JACU;Jacu;MG;3;-46,73562;-21,02443289; 550,96;0,4124;3,472838e+04;0,750;    4570;   189,59;   1776;    7502;2,527193e+01; 41,48577700;   1557;0,622550980
3134905;313490;JACUTINGA;Jacutinga;;3;-46,60096;-22,28773058; 699,32;0,4326;NA;NA;NA;NA;NA;NA;NA;NA;   6042;0,849669526
3135001;313500;JAGUARAU;Jaguarau;;3;-42,71819;-19,63758050; 492,21;0,4164;NA;NA;NA;NA;NA;NA;NA;NA;    657;0,739864865
3135050;313505;JABA;Jaba;MG;3;-43,67496;-15,23318285; 374,87;0,4676;1,133731e+05;0,652;   17635;   609,69;   5249;   33587;1,815256e+01; 34,57272500;   7327;0,820492721
3135076;313507;JAMPRUCA;Jampruca;;3;-41,74032;-18,46400601; 338,38;0,4841;NA;NA;NA;NA;NA;NA;NA;NA;    930;0,624161074
3135100;313510;JANABA;Janaba;MG;3;-43,39671;-15,79901928; 460,60;0,5405;2,230373e+05;0,716;   60570;  2325,65;  18906;   66803;3,481356e+01; 38,39607100;  17252;0,938322637
3135209;313520;JANURIA;Januria;MG;3;-44,73864;-15,72789559; 354,94;0,5663;1,686486e+05;0,699;   41114;  1442,60;  11678;   65463;2,203688e+01; 35,08780500;  12379;0,711232404
3135308;313530;JAPARABA;Japaraba;MG;3;-45,52913;-20,13278244; 538,73;0,3723;2,117540e+04;0,753;    2550;   186,67;   1129;    3939;4,739020e+01; 73,20392200;    951;0,813515825
3135357;313535;JAPONVAR;Japonvar;MG;3;-44,32926;-15,94449141; 252,01;0,4662;1,800828e+04;0,618;    3050;    84,19;    948;    8298;1,014582e+01; 27,60327900;   2123;0,919844021
3135407;313540;JECEABA;Jeceaba;MG;3;-44,04708;-20,55242963; 396,91;0,4810;1,619916e+04;0,732;    5088;NA;NA;    5395;NA;NA;    950;0,564468212
3135456;313545;JENIPAPO DE MINAS;Jenipapo de Minas;MG;3;-42,21529;-17,16826311; 308,49;0,4589;1,255939e+04;0,618;    3900;NA;   1149;    7116;NA;NA;   1044;0,596571429
3135506;313550;JEQUERI;Jequeri;MG;3;-42,61962;-20,47416650; 344,47;0,5044;7,744432e+04;0,662;    5163;   285,00;   1721;   12848;2,218244e+01; 55,20046500;   2264;0,559703337
3135605;313560;JEQUITA;Jequita;MG;3;-44,47584;-17,20989968; 342,69;0,4802;3,086364e+04;0,705;    5504;   191,08;   1956;    8005;2,387008e+01; 34,71657000;   1715;0,698859006
3135704;313570;JEQUITIB;Jequitib;MG;3;-44,00119;-19,21157977;1001,78;0,7832;2,826836e+04;0,692;    1963;    78,78;    730;    5156;1,527929e+01; 40,13245000;    944;0,594084330
3135803;313580;JEQUITINHONHA;Jequitinhonha;MG;3;-41,08297;-16,38883103; 370,10;0,5509;6,051127e+04;0,668;   17061;   592,84;   5209;   24131;2,456757e+01; 34,74825600;   5249;0,738567609
3135902;313590;JESUNIA;Jesunia;;3;-45,27538;-22,00993262; 497,88;0,4862;NA;NA;NA;NA;NA;NA;NA;NA;   1200;0,769230769
3136009;313600;JOAMA;Joama;MG;3;-41,01538;-16,77072668; 276,19;0,5385;3,876137e+04;0,646;   10273;   340,67;   3039;   14941;2,280102e+01; 33,16168600;   2857;0,690430159
3136108;313610;JOANSIA;Joansia;MG;3;-42,70437;-19,20962365; 362,74;0,4999;2,743859e+04;0,682;    2487;NA;NA;    5425;NA;NA;    468;0,280071813
3136207;313620;JOO MONLEVADE;Joo Monlevade;MG;3;-43,16149;-19,83794120; 712,11;0,4960;1,444840e+06;0,807;   73277;  3736,58;  22056;   73610;5,076185e+01; 50,99253500;  21703;0,979730950
3136306;313630;JOO PINHEIRO;Joo Pinheiro;MG;3;-45,93426;-17,60494299; 551,23;0,5073;2,511086e+05;0,748;   36761;  1370,53;  11119;   45260;3,028126e+01; 37,28217400;  11123;0,820219748
3136405;313640;JOAQUIM FELCIO;Joaquim Felcio;MG;3;-44,11158;-17,67604636; 433,62;0,5314;1,461422e+04;0,673;    2526;    88,23;    848;    4305;2,049477e+01; 34,92874100;    744;0,601941748
3136504;313650;JORDNIA;Jordnia;MG;3;-40,31389;-15,88330279; 360,95;0,5163;2,543561e+04;0,646;    7221;   244,46;   2227;   10324;2,367881e+01; 33,85403700;   2186;0,727454243
3136520;313652;JOS GONALVES DE MINAS;Jos Gonalves de Minas;MG;3;-42,65613;-16,90018741; 323,88;0,4157;1,152282e+04;0,646;    1119;    24,65;    340;    4553;5,414013e+00; 22,02859700;    576;0,503056769
3136553;313655;JOS RAYDAN;Jos Raydan;MG;3;-42,48014;-18,24717357; 323,21;0,4902;1,219705e+04;0,625;    1568;    58,18;    657;    4376;1,329525e+01; 37,10459200;    563;0,434413580
3136579;313657;JOSENPOLIS;Josenpolis;MG;3;-42,55070;-16,54165097; 228,27;0,4621;9,489068e+03;0,610;    2444;    71,65;    862;    4566;1,569207e+01; 29,31669400;    757;0,627174814
3136603;313660;NOVA UNIO;Nova Unio;MG;3;-43,57204;-19,63533892; 380,93;0,4223;2,210694e+04;0,700;    2872;   135,94;   1211;    5555;2,447165e+01; 47,33286900;   1197;0,724137931
3136652;313665;JUATUBA;Juatuba;MG;3;-44,35550;-19,95500633; 501,31;0,4854;6,333934e+05;0,751;   21827;  1015,33;   8274;   22202;4,573147e+01; 46,51715800;   6233;0,915540541
3136702;313670;JUIZ DE FORA;Juiz de Fora;MG;3;-43,46474;-21,74549342;1036,36;0,5655;4,235535e+06;0,828;  504711; 23468,66; 180584;  516247;4,546014e+01; 46,49920400; 163188;0,956917935
3136801;313680;JURAMENTO;Juramento;MG;3;-43,56449;-16,84011670; 333,55;0,4324;1,531292e+04;0,680;    2272;    73,72;    796;    4113;1,792366e+01; 32,44718300;    684;0,570475396
3136900;313690;JURUAIA;Juruaia;MG;3;-46,52652;-21,22084331;1120,19;0,6452;3,856823e+04;0,755;    4514;   193,90;   1599;    9238;2,098939e+01; 42,95525000;   1428;0,506562611
3136959;313695;JUVENLIA;Juvenlia;MG;3;-43,96994;-14,45454422; 212,24;0,5434;1,602682e+04;0,625;    4022;   112,86;   1133;    5708;1,977225e+01; 28,06066600;   1186;0,784910655
3137007;313700;LADAINHA;Ladainha;MG;3;-41,82255;-17,62640282; 224,73;0,5624;3,345272e+04;0,609;    4596;NA;   1604;   16994;NA;NA;   1747;0,409517112
3137106;313710;LAGAMAR;Lagamar;MG;3;-46,73462;-18,10354236; 585,17;0,5023;4,789578e+04;0,731;    5128;   190,53;   1807;    7600;2,506974e+01; 37,15483600;   1963;0,736585366
3137205;313720;LAGOA DA PRATA;Lagoa da Prata;MG;3;-45,49400;-20,01101133; 701,70;0,4607;3,552453e+05;0,763;   44938;  2581,00;  14777;   45984;5,612822e+01; 57,43468800;  13401;0,958858042
3137304;313730;LAGOA DOS PATOS;Lagoa dos Patos;MG;3;-44,64636;-17,00781454; 319,31;0,4421;1,440517e+04;0,657;    3079;    93,11;    962;    4225;2,203787e+01; 30,24033800;    843;0,708403361
3137403;313740;LAGOA DOURADA;Lagoa Dourada;MG;3;-44,07468;-20,89225373; 520,68;0,5345;5,098932e+04;0,734;    6889;   238,86;   2605;   12256;1,948923e+01; 34,67266700;   2567;0,785255430
3137502;313750;LAGOA FORMOSA;Lagoa Formosa;MG;3;-46,33678;-18,76953385; 685,48;0,5019;7,596329e+04;0,750;   13386;NA;   4725;   17161;NA;NA;   4220;0,751960086
3137536;313753;LAGOA GRANDE;Lagoa Grande;MG;3;-46,50161;-17,76637024; 527,12;0,5023;5,607498e+04;0,721;    6408;   243,63;   2223;    8631;2,822732e+01; 38,01966300;   2135;0,779766253
3137601;313760;LAGOA SANTA;Lagoa Santa;MG;3;-43,88580;-19,62836500;1064,73;0,5874;3,264016e+05;0,783;   48949;  2899,62;  17987;   52520;5,520982e+01; 59,23757400;  14884;0,945976865
3137700;313770;LAJINHA;Lajinha;MG;3;-41,58790;-20,14369358; 478,04;0,5123;6,807652e+04;0,694;   12250;   471,00;   2849;   19609;2,401958e+01; 38,44898000;   3715;0,606134769
3137809;313780;LAMBARI;Lambari;MG;3;-45,37770;-22,00092626; 584,44;0,4933;8,866902e+04;0,781;   14672;   841,98;   6513;   19554;4,305922e+01; 57,38685900;   5163;0,804080361
3137908;313790;LAMIM;Lamim;MG;3;-43,47454;-20,77972481; 381,14;0,4569;9,950789e+03;0,691;    1511;NA;NA;    3452;NA;NA;    519;0,485955056
3138005;313800;LARANJAL;Laranjal;MG;3;-42,45076;-21,35663494; 579,80;0,5139;2,545381e+04;0,769;    4738;   207,78;   1755;    6465;3,213921e+01; 43,85394700;   1585;0,757286192
3138104;313810;LASSANCE;Lassance;;3;-44,69555;-17,88081539; 361,30;0,4577;NA;NA;NA;NA;NA;NA;NA;NA;   1482;0,748484848
3138203;313820;LAVRAS;Lavras;MG;3;-45,03849;-21,26467582; 882,35;0,5103;6,487364e+05;0,819;   87856;  4137,48;  32237;   92200;4,487505e+01; 47,09388100;  27520;0,949685969
3138302;313830;LEANDRO FERREIRA;Leandro Ferreira;MG;3;-45,04082;-19,67954443; 645,91;0,4631;1,634224e+04;0,737;    2152;    88,09;    735;    3205;2,748518e+01; 40,93401500;    658;0,651485149
3138351;313835;LEME DO PRADO;Leme do Prado;;3;-42,74455;-17,06980902; 333,57;0,4129;NA;NA;NA;NA;NA;NA;NA;NA;   1054;0,794871795
3138401;313840;LEOPOLDINA;Leopoldina;MG;3;-42,64410;-21,54864830; 604,04;0,5040;2,833529e+05;0,778;   45704;  1988,09;  15053;   51130;3,888304e+01; 43,49925600;  14482;0,877963019
3138500;313850;LIBERDADE;Liberdade;MG;3;-44,33307;-22,01581964; 531,66;0,6065;2,182794e+04;0,736;    3869;   154,62;   1698;    5346;2,892256e+01; 39,96381500;   1297;0,758036236
3138609;313860;LIMA DUARTE;Lima Duarte;MG;3;-43,88692;-21,79940340; 642,73;0,5921;6,003900e+04;0,739;   15013;   507,18;   4608;   16149;3,140628e+01; 33,78272200;   4214;0,785168623
3138625;313862;LIMEIRA DO OESTE;Limeira do Oeste;MG;3;-50,64782;-19,40715073; 571,63;0,4704;5,469583e+04;0,751;    5017;   209,47;   1799;    6890;3,040203e+01; 41,75204300;   1546;0,678963549
3138658;313865;LONTRA;Lontra;MG;3;-44,26960;-15,85634174; 307,47;0,5135;1,798905e+04;0,643;    5294;   160,96;   1629;    8397;1,916875e+01; 30,40423100;   2105;0,903433476
3138674;313867;LUISBURGO;Luisburgo;;3;-42,07446;-20,43628952; 351,81;0,5200;NA;NA;NA;NA;NA;NA;NA;NA;    597;0,315039578
3138682;313868;LUISLNDIA;Luislndia;MG;3;-44,59649;-16,19626954; 267,93;0,5867;1,540813e+04;0,634;    2989;    79,02;    835;    6400;1,234688e+01; 26,43693500;   1275;0,750441436
3138708;313870;LUMINRIAS;Luminrias;;3;-44,92314;-21,53797788; 473,31;0,4085;NA;NA;NA;NA;NA;NA;NA;NA;   1397;0,790605546
3138807;313880;LUZ;Luz;MG;3;-45,67882;-19,82734072; 712,98;0,5030;1,183592e+05;0,801;   15709;   746,73;   5659;   17486;4,270445e+01; 47,53517100;   5029;0,864534984
3138906;313890;MACHACALIS;Machacalis;MG;3;-40,71973;-17,08385675; 345,62;0,4852;2,009835e+04;0,637;    5749;   217,05;   1991;    6976;3,111382e+01; 37,75439200;   1793;0,823610473
