ID_IBGE;UF;REGIAO;DOMICIL;REDE
2108207;MA;2;  10637;   8728
4118907;PR;4;   3447;   2947
2516300;PB;2;   5316;   3950
3532009;SP;3;   3519;   2837
3131000;NA;3;   1652;   1388
4306767;RS;4;  10992;   9129
3204252;ES;3;   2238;   1763
3504701;SP;3;    471;    406
2110039;MA;2;   5370;   3458
5209291;GO;5;    852;    475
2202208;NA;2;  12943;  10337
2209609;PI;2;    955;    667
5005251;MS;5;   1907;   1111
1600808;AP;1;   2754;   1800
4102307;PR;4;   3524;   3037
4103503;PR;4;   2564;   2098
3543238;SP;3;    746;    630
3140852;MG;3;   2494;   1600
3514700;SP;3;   2018;   1630
5108857;MT;5;    922;    542
3303708;RJ;3;  12827;  11042
2602100;PE;2;  12649;   7995
2616407;PE;2;  39446;  31241
5007703;MS;5;   3229;   2698
3536109;SP;3;   1714;   1252
5209150;GO;5;   1711;   1007
1705607;TO;1;   1158;    784
2514909;PB;2;   2346;   1815
5206206;GO;5;  13364;   9202
2928802;BA;2;  13126;   9847
3124609;MG;3;    826;    601
3164209;MG;3;   2440;   1621
4104659;PR;4;   5577;   4344
3161106;MG;3;  13504;   9661
2501708;PB;2;   1633;   1052
3171600;MG;3;   3951;   2597
2514701;PB;2;   1134;    755
4309951;NA;4;   1394;   1186
2931053;BA;2;   4374;   2830
3518909;SP;3;   1535;   1313
1713205;TO;1;   5940;   5037
4115754;PR;4;   2575;   2160
3164431;MG;3;    932;    522
2201705;PI;2;   1458;   1055
3166402;MG;3;    576;    482
1717909;TO;1;   2028;   1272
4312443;NA;4;   1156;    861
4111100;PR;4;   1897;   1631
3148608;MG;3;   4886;   2738
4111209;PR;4;   3413;   2338
3515202;SP;3;   2732;   2290
3300308;RJ;3;  30758;  23747
5107743;MT;5;    605;    378
3109501;MG;3;   4191;   2495
4101150;PR;4;    924;    787
4116000;PR;4;    602;    517
4119608;PR;4;  10048;   6246
4111001;PR;4;   2167;   1832
2412401;RN;2;   1238;    991
2203909;PI;2;  16131;  13765
3112406;MG;3;   2247;   1922
2910800;BA;2; 162864; 137822
2200400;PI;2;  10372;   6464
5107180;NA;5;   2701;   1534
3535200;SP;3;   3293;   2588
3532801;NA;3;   1984;   1670
3155603;MG;3;   7544;   4844
1717503;TO;1;   1982;   1113
5200605;GO;5;   2110;   1651
4102208;PR;4;   1299;   1100
2502151;PB;2;   1730;   1052
3108107;MG;3;   2441;   1407
4207759;SC;4;   1286;    870
5100409;MT;5;   3420;   2900
4121406;PR;4;   5325;   3967
2919504;BA;2;  11394;   7307
3129509;MG;3;   7608;   6419
4124806;PR;4;   3459;   2157
4204806;SC;4;  11740;   9728
4322376;RS;4;    832;    470
4306551;NA;4;    952;    593
3109451;MG;3;   2134;   1720
5007505;MS;5;   1709;   1002
5215702;GO;5;   7730;   4877
4101655;PR;4;   1156;    650
3103801;NA;3;    985;    731
2907301;BA;2;   7196;   4756
3137304;MG;3;   1190;    843
4304713;RS;4;   2569;   1461
3159704;MG;3;   1065;    912
5209903;GO;5;   3402;   2590
4301404;RS;4;   3211;   2222
2506004;PB;2;   9097;   6390
1712702;NA;1;    556;    358
4123204;PR;4;   1216;   1039
2303808;CE;2;   7212;   5018
4100459;PR;4;   1380;    795
3515194;SP;3;   1310;   1115
4306957;RS;4;   1051;    886
4317301;RS;4;  11230;   9479
5105580;MT;5;   3738;   2344
2515500;PB;2;   4098;   2953
2607703;PE;2;   4473;   2663
3159803;MG;3;   6103;   4849
4215554;SC;4;    722;    474
5105606;MT;5;   4262;   2802
3135407;MG;3;   1683;    950
3525607;SP;3;   1287;   1095
4103206;PR;4;   2065;   1768
5215603;GO;5;   8042;   4611
2409308;RN;2;   3642;   2171
2506905;PB;2;   7465;   5231
4123709;PR;4;   2931;   2505
4304655;RS;4;   1029;    580
4115101;PR;4;   3189;   2646
4121109;PR;4;   1639;   1403
4117701;PR;4;   9818;   7514
5210109;GO;5;   8136;   6879
4107603;PR;4;   5266;   4497
3526209;SP;3;   8803;   5158
3155702;MG;3;   4359;   3687
1702208;NA;1;   8157;   5924
3163003;MG;3;   1163;    840
4107504;PR;4;   4605;   3929
4117255;PR;4;   3169;   2156
1720259;TO;1;    826;    560
3171006;MG;3;   6445;   5458
5219738;GO;5;   1407;   1203
3510203;SP;3;  13600;  11566
3542800;SP;3;   1053;    595
3519253;SP;3;   1390;    797
3543006;SP;3;   5304;   3563
2613701;PE;2;  30317;  22861
4110706;PR;4;  17616;  14417
3122207;NA;3;   1920;   1396
3304144;RJ;3;  42209;  34831
3170404;MG;3;  24223;  19685
3529708;SP;3;   6470;   5447
5003801;MS;5;   6479;   5044
2516102;PB;2;   3939;   2812
4115309;PR;4;   2062;   1682
2605707;PE;2;   7207;   4710
3118403;MG;3;   7383;   5990
2511400;PB;2;   5436;   3748
2102804;MA;2;   6289;   4454
4316709;RS;4;   3059;   2486
3106804;NA;3;   1207;    714
5203575;GO;5;   1022;    580
3537008;SP;3;   4801;   3897
4103370;PR;4;   1067;    908
3503406;SP;3;   2661;   2042
2911709;BA;2;  22288;  18667
3515905;SP;3;   1084;    899
4203501;SC;4;   2867;   1853
3555208;SP;3;    703;    581
1716604;TO;1;   3289;   1945
4127403;PR;4;   5546;   4718
3203007;ES;3;   8699;   5008
2504306;PB;2;   8227;   6290
2104057;NA;2;   9090;   7554
1508001;PA;1;  13565;   8257
4122651;PR;4;   1790;   1015
3130309;NA;3;   2705;   2303
3100906;MG;3;   5285;   4120
2606002;PE;2;  37368;  31155
3158607;NA;3;   1168;    953
3162203;MG;3;   2280;   1875
4120333;NA;4;   1041;    878
5101902;NA;5;   4393;   2697
2210300;PI;2;   1735;   1191
4205506;SC;4;  10478;   8704
3534500;SP;3;    872;    720
3537503;SP;3;   2382;   1874
5202601;GO;5;   1362;   1130
1400456;RR;1;   2393;   1800
3141405;MG;3;   6112;   4707
3150000;MG;3;   1162;    875
3154903;MG;3;   4283;   3507
4209607;SC;4;   4605;   3770
2104800;MA;2;  14912;  10747
5107206;MT;5;   1687;   1430
2603454;PE;2;  42262;  34558
1721257;TO;1;    478;    273
1702158;TO;1;   1393;   1054
4300455;RS;4;   1491;   1152
5002209;MS;5;   6188;   5081
3203320;ES;3;  10633;   8974
4207809;SC;4;   2889;   2130
3204906;ES;3;  32793;  26154
3114808;MG;3;   1518;    884
5001904;MS;5;   6268;   5322
1703867;TO;1;   1074;    611
4314027;RS;4;   2522;   1575
3147006;MG;3;  23811;  20028
2313609;CE;2;   8736;   5846
3150505;MG;3;   2719;   2305
5206305;GO;5;   1042;    879
2514503;PB;2;   5369;   3340
5221403;GO;5;  31934;  27041
4117453;PR;4;   1771;   1506
1706506;NA;1;   1485;   1043
2610905;PE;2;  18414;  12791
2900801;BA;2;   5988;   3512
3540408;SP;3;   1501;   1268
3126901;MG;3;   2604;   2015
5218052;GO;5;   1068;    867
3500808;SP;3;   1348;   1144
1720655;TO;1;   1541;    878
4104006;PR;4;  11590;   9603
3107901;MG;3;   3244;   1849
3522653;SP;3;   1159;    722
1712157;NA;1;    490;    297
4204558;SC;4;   4568;   3859
4116604;PR;4;   1057;    874
3147600;NA;3;   4797;   4070
3166006;MG;3;   1637;   1180
2501104;PB;2;   6345;   3977
3104809;MG;3;   1494;    860
1400209;RR;1;   4436;   2922
4202099;SC;4;    577;    361
3137502;MG;3;   5612;   4220
3536000;SP;3;   3653;   3097
3107109;MG;3;  11594;   9831
4300646;RS;4;   2391;   1518
2309607;CE;2;  17587;  10407
3149705;MG;3;   2724;   2227
4124020;PR;4;   3198;   2713
5204953;GO;5;   1665;    996
3131109;MG;3;   2039;   1578
3161908;NA;3;   2752;   2210
4100608;PR;4;   4307;   3636
4320263;NA;4;   2223;   1305
3303104;RJ;3;   4963;   4126
1301852;NA;1;   9797;   6050
3164308;MG;3;   2283;   1472
3507753;SP;3;    811;    681
4306429;RS;4;    714;    572
5203939;GO;5;    939;    785
4127304;PR;4;   4821;   4068
2917706;BA;2;   9092;   7313
3509452;SP;3;   1808;   1520
5000906;MS;5;   2472;   1947
4106506;PR;4;   6946;   4996
3144706;NA;3;   5201;   4382
3114402;MG;3;   6557;   4882
5220280;GO;5;    701;    411
3127305;NA;3;   2259;   1814
3528403;NA;3;  12978;  10558
4313805;RS;4;   2291;   1523
3541208;SP;3;   4541;   3531
3122009;MG;3;   6036;   3459
3145455;NA;3;   1479;    882
4205803;SC;4;   4220;   3199
3152006;MG;3;   8508;   7200
4127882;PR;4;   1794;   1027
3203601;ES;3;   1861;   1086
5204557;GO;5;   1101;    641
3119005;MG;3;   1061;    872
3162658;MG;3;   1142;    830
3155801;MG;3;   5478;   4630
2305233;CE;2;  15676;  10229
2616209;PE;2;   5479;   3320
3144508;MG;3;   2447;   2031
2928703;BA;2;  27427;  23075
1720101;TO;1;   1166;    745
4115903;PR;4;    751;    617
3120003;MG;3;    997;    633
1400605;RR;1;   1734;   1175
3138104;NA;3;   1980;   1482
3529609;SP;3;   1262;    983
1711100;TO;1;    746;    440
5213087;GO;5;   9749;   8242
3551405;SP;3;   2575;   2170
2917300;BA;2;   7388;   4531
5002308;MS;5;   3887;   2997
2411429;RN;2;    723;    499
1303536;AM;1;   7226;   4183
3110905;MG;3;   4731;   3776
4100509;PR;4;   6666;   5635
3529906;SP;3;   6194;   3556
2301109;CE;2;  19772;  14338
3129400;MG;3;   1526;   1102
5108402;MT;5;  74641;  62200
3113800;NA;3;    747;    430
3553856;SP;3;   1425;   1078
3140506;MG;3;   4074;   3443
4117214;PR;4;   1315;   1096
4107108;PR;4;   1725;   1449
3170438;MG;3;   1532;    901
5001003;MS;5;   7508;   5534
3168002;MG;3;   8908;   7117
3511607;SP;3;   4469;   3459
4103404;PR;4;    854;    721
3148301;MG;3;   2674;   1545
2904902;BA;2;   9309;   6890
2910909;BA;2;   1602;   1093
3306107;RJ;3;  23132;  18646
3155405;MG;3;   2804;   2346
3125507;MG;3;    862;    570
4102604;PR;4;   2920;   2252
5107701;NA;5;   5172;   2982
3131802;MG;3;   3252;   2487
5105002;MT;5;   3213;   1855
3115706;NA;3;   2330;   1927
3167004;NA;3;    635;    505
3114907;NA;3;    615;    374
3502606;SP;3;   1553;   1305
4322152;RS;4;   1380;    803
3507209;SP;3;    239;    188
4218301;SC;4;   5260;   4409
5104500;NA;5;    752;    598
3113305;MG;3;  10936;   9172
2407609;RN;2;   1176;    857
2910727;BA;2;  29461;  24849
4120507;PR;4;   3513;   2963
3101706;MG;3;  11548;   9116
3159209;MG;3;   3113;   1965
3164407;NA;3;   1544;    953
4128401;PR;4;   3770;   3157
4111258;PR;4;   6875;   5609
3306206;RJ;3;  11049;   8705
3544400;SP;3;    866;    730
4307054;RS;4;   1082;    905
2412203;RN;2;  10799;   6996
3130804;MG;3;    809;    512
2932903;BA;2;  26342;  19718
5004700;MS;5;   7201;   5536
4201000;SC;4;   2709;   1585
3158409;MG;3;   1212;    972
1708205;TO;1;   5354;   3090
4314605;RS;4;   7236;   4264
5215900;GO;5;   1275;    951
4116802;PR;4;   2345;   1354
5107198;MT;5;    743;    626
4309001;RS;4;   5758;   4768
5222005;GO;5;   3990;   2723
3539608;SP;3;   1415;   1190
4118709;PR;4;   2174;   1345
3171907;MG;3;   1764;   1141
2707701;AL;2;  18444;  13629
3549201;SP;3;    852;    714
3520202;SP;3;   2809;   1707
4209409;SC;4;  17229;  13008
4110607;PR;4;   4878;   4088
2921005;BA;2;  11693;   9301
3541901;SP;3;   2998;   2476
4122800;PR;4;   1385;    848
4108908;PR;4;   1920;   1605
2408201;RN;2;   6379;   4019
3117801;MG;3;   3188;   2650
3100302;MG;3;   3930;   2274
2613602;PE;2;  10041;   6980
2613909;PE;2;  23026;  17944
3540259;SP;3;   1314;   1102
4203808;SC;4;  16184;  12336
4113304;PR;4;   9610;   7939
5007406;MS;5;   6207;   5218
5000708;MS;5;   7352;   6072
4104253;PR;4;   7408;   6213
1700350;TO;1;   1724;   1042
4314159;RS;4;   2877;   2389
5205802;GO;5;   3200;   1889
2909802;BA;2;  17226;  14041
4115507;NA;4;   1509;   1240
3549003;SP;3;    964;    795
4200051;NA;4;    846;    495
3168606;MG;3;  40431;  33852
4207205;SC;4;   3897;   2308
3203353;ES;3;   3557;   2110
3100708;MG;3;    709;    518
2921807;BA;2;   3446;   2209
4125209;PR;4;   2991;   2013
2803500;SE;2;  27614;  20294
4113106;NA;4;   1519;   1269
5002605;MS;5;   4786;   3757
4126207;PR;4;   2067;   1330
4321469;RS;4;    927;    759
3547403;SP;3;    910;    656
3164605;MG;3;   1844;   1108
3170750;MG;3;   1937;   1615
3148509;MG;3;   2476;   1699
5103502;MT;5;   5887;   4414
2506202;PB;2;    960;    745
4302907;RS;4;   4493;   3764
4310603;RS;4;  11605;   9737
3503356;SP;3;    643;    382
2210805;PI;2;   3407;   2509
1715150;TO;1;    689;    548
5107792;NA;5;   1022;    596
3114303;MG;3;   9798;   7974
3512605;SP;3;   1627;   1322
3110707;MG;3;   4005;   3357
5204656;GO;5;   1208;    706
5101407;MT;5;   5372;   3236
5207600;GO;5;   2240;   1331
4126603;PR;4;   6153;   5010
4116307;PR;4;   1199;    991
3107307;MG;3;  13504;  10880
5007554;MS;5;   2400;   1402
5212105;GO;5;   2408;   1882
2607208;PE;2;  22016;  13464
5106281;MT;5;   2063;   1201
3523701;SP;3;   1712;   1426
3544509;SP;3;    996;    781
3202009;ES;3;   2059;   1208
3533809;SP;3;    911;    704
3119807;MG;3;   1208;    742
3546108;SP;3;    692;    530
3122603;MG;3;   1333;    939
2922508;BA;2;   7981;   6232
3110400;MG;3;    988;    575
3522158;SP;3;    991;    759
3135076;NA;3;   1490;    930
3521200;SP;3;   1239;    722
3130200;MG;3;   2757;   2304
3506904;SP;3;   3164;   2043
3104304;MG;3;   4500;   3731
3127909;MG;3;    505;    422
2922102;BA;2;   6720;   4736
4310652;NA;4;    910;    566
4128534;PR;4;   3075;   2365
3168200;MG;3;    664;    396
4213807;SC;4;   2484;   1569
4102505;PR;4;   4199;   3468
4311122;RS;4;   1372;    810
4212007;SC;4;   2279;   1516
3100401;MG;3;   1261;    894
4203303;SC;4;   3643;   2202
3204302;ES;3;   3301;   1930
4115853;PR;4;   1615;   1313
5004601;MS;5;   4628;   2699
5200506;GO;5;    800;    668
4111407;PR;4;   3746;   2194
4104600;PR;4;   4771;   3718
4126306;PR;4;   5610;   4497
3515129;SP;3;   1016;    849
4106555;PR;4;   1310;    767
5206909;GO;5;    765;    510
3107703;MG;3;   1581;    928
3140704;MG;3;   8562;   7150
3512506;SP;3;   1697;   1388
3101805;MG;3;   2210;   1655
3139102;MG;3;   1515;   1248
4106209;PR;4;   4681;   3062
2402402;RN;2;   2244;   1706
4310405;RS;4;   2258;   1623
3543709;SP;3;   3115;   2571
3304706;NA;3;  13514;  10957
3304003;RJ;3;   7948;   6543
3202207;ES;3;   5319;   4323
3302056;RJ;3;   4877;   4064
3135605;MG;3;   2454;   1715
5103361;MT;5;   1015;    684
3171105;MG;3;   1101;    662
3168051;MG;3;   1093;    688
3163607;MG;3;    788;    490
5101001;MT;5;   1087;    649
3155306;MG;3;   1689;   1029
5003157;MS;5;   3658;   2434
3153509;MG;3;   2733;   1616
1301902;AM;1;  19835;  14548
4126900;PR;4;   1972;   1643
1707652;TO;1;   1734;   1027
3150109;NA;3;    938;    550
2311801;CE;2;  20411;  15080
3123502;NA;3;    669;    456
5206701;GO;5;   1044;    757
3545001;SP;3;   4680;   2942
3139607;MG;3;   8946;   7264
3125200;MG;3;    819;    538
1506807;PA;1;  70015;  41361
3136504;MG;3;   3005;   2186
4114401;PR;4;   5003;   3250
3523305;SP;3;   4594;   3580
3133006;MG;3;   4217;   2726
3162005;MG;3;   7130;   5751
2607604;PE;2;   5402;   4085
3107802;MG;3;   4819;   2950
4301875;RS;4;   1212;    820
3127206;MG;3;   1149;    823
1703206;TO;1;   1344;    862
3135803;MG;3;   7107;   5249
3517802;SP;3;   2847;   2353
4122701;PR;4;   1912;   1494
5208905;GO;5;   8409;   6299
3543501;SP;3;   2045;   1572
5002100;MS;5;   6779;   5621
3113206;MG;3;   6856;   5593
4215505;SC;4;   4651;   3863
3167707;MG;3;   1828;   1239
4103800;PR;4;   2327;   1904
3140803;MG;3;   4229;   3460
3140902;MG;3;   5018;   3848
3139300;MG;3;   5116;   3862
5220504;GO;5;   2423;   1774
3157278;NA;3;    944;    614
3523008;NA;3;   1350;   1118
3104403;MG;3;    937;    745
4311718;RS;4;   1489;    886
3203403;ES;3;   8325;   5030
3158003;MG;3;   2868;   1723
3515103;SP;3;  18117;  14008
3104502;MG;3;   5221;   3283
5104559;NA;5;   1389;   1126
3552908;SP;3;   1800;   1495
1718204;TO;1;  13748;  11336
4303509;RS;4;  20758;  16326
1700400;TO;1;   2079;   1479
3126703;MG;3;   6814;   4396
3100104;MG;3;   2314;   1496
1702307;TO;1;   1957;   1545
5221577;GO;5;    994;    588
3155009;MG;3;    775;    612
4203709;SC;4;   3211;   2622
1508100;PA;1;  23548;  19461
4306734;RS;4;   1888;   1530
3159100;NA;3;   1145;    722
5100508;NA;5;   3090;   1936
4124301;PR;4;    792;    657
3304409;RJ;3;   5498;   3577
3143609;MG;3;    808;    490
4122172;PR;4;   1201;    723
2403608;RN;2;   6499;   5039
3108602;MG;3;   8518;   6103
3135209;MG;3;  17405;  12379
3143708;NA;3;   1069;    794
4128807;PR;4;   2009;   1374
3528908;SP;3;   1297;   1075
3139201;MG;3;   5409;   3502
4316402;RS;4;  13158;  10622
4109203;PR;4;   1711;   1415
1714880;TO;1;   2992;   2081
5204201;GO;5;    494;    409
3134608;MG;3;   5396;   3409
3124005;MG;3;   5690;   3364
5218904;GO;5;   6347;   5258
2517100;PB;2;    796;    588
3507159;SP;3;    991;    665
2401008;RN;2;   9999;   6211
2806602;SE;2;   3166;   2208
3515400;SP;3;   4902;   4012
3515806;SP;3;    622;    508
2706307;AL;2;  20429;  15297
3526308;SP;3;   1695;   1069
3134806;MG;3;   2501;   1557
2307254;CE;2;   4732;   2911
3170479;MG;3;   1032;    694
4302220;RS;4;    810;    524
3531605;SP;3;   1391;   1121
5103908;NA;5;   1422;    845
4310900;RS;4;   1219;    847
3123858;MG;3;   1647;   1188
4110805;PR;4;   3454;   2284
3116605;MG;3;   7610;   6200
4306007;RS;4;   4902;   3977
3108909;MG;3;   4676;   3107
3301702;RJ;3; 269353; 168536
4219176;SC;4;   1384;    963
3202702;ES;3;   4653;   2829
4120606;PR;4;  14645;   8790
4310850;RS;4;   1343;   1010
3101904;MG;3;   5620;   4548
3122900;MG;3;   1882;   1555
4301206;RS;4;   3944;   2899
2411056;RN;2;   1011;    731
3132701;MG;3;   6459;   4619
1702000;TO;1;   2928;   1742
3301009;RJ;3; 142416; 105323
2514008;PB;2;   1316;    806
3116001;NA;3;   1779;   1061
3502408;SP;3;   1154;    953
4121752;PR;4;   1996;   1189
3304904;RJ;3; 325882; 259672
4125001;PR;4;   3898;   3208
4321402;RS;4;   4334;   3368
3122470;NA;3;   1244;    750
3508900;SP;3;   1390;   1147
2601607;PE;2;   5021;   3269
3554300;SP;3;   6639;   5413
5003504;MS;5;   1640;   1165
4116109;PR;4;   4201;   3449
2610608;PE;2;  14176;   9410
3304128;NA;3;   4010;   3295
3150307;MG;3;   1614;   1252
2304103;CE;2;  21710;  15650
3519204;SP;3;   2081;   1680
1100064;RO;1;   5959;   3617
4307815;RS;4;   1136;    926
5215009;GO;5;   2475;   2026
3501202;SP;3;   1428;    977
3508702;SP;3;   5691;   3900
3548054;SP;3;   2425;   1824
3533205;NA;3;    958;    787
3112802;MG;3;   2737;   2134
5222203;GO;5;   1403;   1018
3525508;SP;3;   3891;   2710
4311502;RS;4;   2637;   2169
5101258;MT;5;   4831;   3902
3513306;SP;3;    779;    635
3157005;MG;3;  11793;   9635
5100201;MT;5;   6422;   4879
3200359;ES;3;   2301;   1380
3502705;SP;3;   7566;   6112
3143807;MG;3;   1946;   1192
5003488;MS;5;   2893;   2253
5000807;MS;5;   2746;   1690
4110102;PR;4;   8543;   6989
4322186;NA;4;    535;    334
4113908;PR;4;   4009;   2499
3108305;MG;3;   5497;   4403
3110509;MG;3;   6906;   4907
3536307;SP;3;   3942;   3225
3550209;SP;3;   9476;   6783
4305124;RS;4;   2250;   1349
3503505;NA;3;   1082;    801
4124400;PR;4;   5883;   4837
5006606;MS;5;  22347;  16367
3154408;MG;3;   1434;    858
5007950;MS;5;   2743;   1748
3153707;MG;3;   1114;    909
3152709;MG;3;   2585;   2084
1716307;TO;1;   1308;    806
3138609;MG;3;   5367;   4214
3552007;SP;3;   1788;   1074
1304203;AM;1;  12165;   9035
5001102;MS;5;  13686;  11247
2606200;PE;2;  21480;  14308
3304508;RJ;3;   2505;   2030
3521150;SP;3;   1443;    949
4116505;PR;4;    441;    361
3165404;MG;3;   1990;   1205
5106257;MT;5;   6378;   4866
3527256;SP;3;    713;    580
4216503;SC;4;   7988;   5496
5107107;MT;5;   6108;   4416
3144904;MG;3;   1167;    754
3122405;MG;3;   1774;   1429
4308805;RS;4;   3001;   2093
5215652;GO;5;   1114;    670
3533700;SP;3;   1366;   1120
3136306;MG;3;  13561;  11123
3200201;ES;3;   9949;   7490
5201306;GO;5;   6825;   5580
1722081;TO;1;   2913;   2085
5106802;MT;5;   1759;   1201
3521804;SP;3;   7152;   5841
3123601;MG;3;   7713;   6324
3147303;MG;3;   6366;   5204
1400506;RR;1;   1734;   1164
5221502;GO;5;   1723;   1398
2906907;BA;2;   6116;   4348
3161205;MG;3;   1976;   1589
5218003;GO;5;  13452;  10626
3123403;MG;3;    494;    392
3556958;SP;3;    558;    457
1720903;TO;1;   4340;   3192
3109907;MG;3;   3189;   2601
5209200;GO;5;   4502;   3417
4108205;PR;4;   2558;   1679
3121803;MG;3;   2648;   2099
2904605;BA;2;  18506;  13900
3168507;MG;3;   3647;   2326
5003454;MS;5;   3938;   3208
5214507;GO;5;   7381;   6037
5210604;GO;5;   1870;   1529
4103008;PR;4;   1519;   1243
2916005;BA;2;   6238;   4565
5103452;MT;5;   2584;   2102
5204805;GO;5;   1926;   1353
2503704;PB;2;  17279;  14017
2313104;CE;2;   9121;   6566
4203154;SC;4;    898;    564
3532108;SP;3;   1439;   1010
3171808;MG;3;   2988;   1808
3103108;MG;3;    556;    345
3136405;MG;3;   1236;    744
3165008;MG;3;   3321;   2660
4319604;RS;4;   8367;   6336
3144607;MG;3;   7841;   6259
2109007;MA;2;   5645;   4546
4112306;PR;4;   1570;    977
3510302;SP;3;   5240;   4262
3551108;SP;3;   2833;   2305
3518503;SP;3;   3689;   3002
5218789;NA;5;   1082;    857
3137700;MG;3;   6129;   3715
4315503;RS;4;   5353;   4115
4101002;PR;4;   5498;   4472
4305116;RS;4;    952;    637
3509254;SP;3;   8474;   6740
1301704;AM;1;   9825;   6979
2204303;PI;2;   3090;   2006
4320206;RS;4;   3686;   2929
2615409;PE;2;  10185;   7994
2202901;PI;2;   6670;   4188
3142502;MG;3;    685;    454
5004007;MS;5;   3296;   2562
3131604;MG;3;   2012;   1503
4308052;RS;4;    853;    516
5104104;MT;5;   9391;   6218
4217956;NA;4;    583;    475
1718402;TO;1;   1076;    791
1200252;AC;1;   4391;   2653
4123824;PR;4;   1298;    843
2925501;BA;2;   7559;   4814
2927705;BA;2;   7784;   5644
5207501;GO;5;   1080;    776
4125407;PR;4;   2148;   1299
4202602;SC;4;   2727;   1960
5215256;GO;5;   1340;    857
4109005;PR;4;   1273;   1025
3302007;RJ;3;  33910;  27524
2708907;AL;2;   3823;   2690
4103909;PR;4;   5111;   4157
3132503;MG;3;   8971;   6311
1719004;TO;1;    661;    469
3126208;MG;3;   2225;   1466
3136603;MG;3;   1653;   1197
5000856;MS;5;   2981;   2421
4313391;RS;4;   1348;    910
4314779;RS;4;   1274;    984
5203203;GO;5;   2514;   1988
3135308;MG;3;   1169;    951
3145406;NA;3;    670;    407
3172103;MG;3;   1535;   1238
3528205;SP;3;   1255;    952
3151909;MG;3;   3011;   1976
4127007;PR;4;   2960;   1853
2505303;NA;2;    648;    428
4215075;SC;4;   1512;   1061
3546009;SP;3;   4247;   3239
1707306;TO;1;   1446;    876
3554201;SP;3;   1386;    855
3201407;ES;3;  11037;   7924
3200805;ES;3;   9349;   7529
5001508;MS;5;   2341;   1561
5220454;GO;5;  24260;  19677
5103601;MT;5;   2735;   2224
3541059;SP;3;   1374;   1117
3522802;SP;3;   4746;   3858
3156205;MG;3;    703;    563
4214151;SC;4;    835;    591
4310504;RS;4;   2641;   1677
5004502;MS;5;   6216;   4951
5211404;GO;5;   2894;   2319
3502200;SP;3;   7046;   5673
3124708;MG;3;   1225;    993
4318424;RS;4;   1600;   1122
3204104;ES;3;   7437;   5958
4305975;RS;4;    935;    754
3105004;MG;3;   2539;   1991
3165578;MG;3;   1578;    991
4128500;PR;4;   6250;   5064
5108501;MT;5;   2965;   1823
1718451;TO;1;    719;    510
3145703;MG;3;    665;    432
3301108;RJ;3;   6423;   4940
4112959;PR;4;   2450;   1984
3111101;MG;3;   6544;   4876
3549250;SP;3;    591;    479
3204807;ES;3;   3523;   2833
2905206;BA;2;  12789;   7897
5216809;GO;5;   3281;   2059
3106309;NA;3;   6766;   5254
4124707;PR;4;   3452;   2194
3146404;MG;3;   1663;   1340
3154200;MG;3;   3498;   2826
3146008;MG;3;  10440;   8159
4105003;PR;4;   2956;   1858
4123105;PR;4;   1209;    951
3527900;SP;3;    920;    738
3122801;MG;3;    971;    669
5219258;GO;5;   1563;   1136
3514908;SP;3;   4423;   3528
3535804;SP;3;   5519;   4435
3148806;MG;3;   1082;    665
3138708;NA;3;   1767;   1397
3168903;MG;3;   2508;   1714
5217203;GO;5;   4015;   3178
5103056;MT;5;   3366;   2574
5208301;GO;5;   1580;   1104
4110201;PR;4;   3115;   1992
3147204;MG;3;   6280;   5070
3513850;SP;3;    589;    476
3200409;ES;3;   7339;   5901
5204250;GO;5;   2741;   2103
4102901;PR;4;   4478;   2738
4119400;PR;4;   7220;   5272
2922300;BA;2;   8318;   6017
3137809;MG;3;   6421;   5163
4318200;RS;4;   6718;   4730
5221007;GO;5;   1280;   1006
5107248;MT;5;   1172;    872
5003751;MS;5;   3711;   2983
5211800;GO;5;  12997;  10480
4317954;RS;4;    821;    659
3512902;SP;3;   2565;   1909
4104709;PR;4;   4425;   3034
3537909;SP;3;   7798;   6194
5201504;GO;5;   1262;    842
3529104;SP;3;    690;    557
3101300;MG;3;    866;    536
3121209;MG;3;   2215;   1621
3500907;SP;3;   1183;    933
3557154;SP;3;    799;    635
1501501;PA;1;  13665;   9516
5107297;MT;5;   1154;    842
1714203;TO;1;   2605;   1998
3148202;MG;3;   1796;   1443
4203402;SC;4;   2324;   1425
3133501;MG;3;   6942;   5572
3544707;SP;3;    774;    619
3555703;SP;3;    509;    404
4110656;PR;4;    851;    683
3162807;MG;3;   4558;   3099
4121356;PR;4;    894;    718
4304358;NA;4;   2827;   2092
4126272;PR;4;   1477;   1018
3102803;MG;3;   3969;   3188
3117108;MG;3;   3171;   2095
3128006;MG;3;   9362;   7543
2207009;PI;2;  10421;   6974
4107520;PR;4;    660;    530
2305704;CE;2;   3534;   2363
1703701;TO;1;   1518;    942
3151008;MG;3;   2408;   1516
3112307;MG;3;   9835;   7451
4207858;NA;4;    662;    527
1506500;PA;1;  15251;   9940
4306056;RS;4;   2346;   1541
3512100;SP;3;   1808;   1449
4117800;PR;4;   4492;   2764
5200852;GO;5;   1922;   1531
2913606;BA;2;  56003;  44930
4314464;RS;4;    745;    544
3108404;MG;3;   4944;   3795
3128907;NA;3;   2258;   1815
5007307;MS;5;   1724;   1327
3129202;MG;3;   1960;   1537
5221080;GO;5;    812;    580
